tileDefault,32,480,0,0,32,32,0,1,1,4294967295
tileDefault,64,480,0,0,32,32,0,1,1,4294967295
tileDefault,96,480,0,0,32,32,0,1,1,4294967295
tileDefault,128,480,0,0,32,32,0,1,1,4294967295
tileDefault,192,480,0,0,32,32,0,1,1,4294967295
tileDefault,224,480,0,0,32,32,0,1,1,4294967295
tileDefault,160,480,0,0,32,32,0,1,1,4294967295
tileDefault,0,416,32,0,32,32,0,1,1,4294967295
tileDefault,0,384,32,0,32,32,0,1,1,4294967295
tileDefault,0,352,32,0,32,32,0,1,1,4294967295
tileDefault,0,320,32,0,32,32,0,1,1,4294967295
tileDefault,0,288,32,0,32,32,0,1,1,4294967295
tileDefault,0,256,32,0,32,32,0,1,1,4294967295
tileDefault,0,224,32,0,32,32,0,1,1,4294967295
tileDefault,0,192,32,0,32,32,0,1,1,4294967295
tileDefault,0,160,32,0,32,32,0,1,1,4294967295
tileDefault,0,128,32,0,32,32,0,1,1,4294967295
tileDefault,0,96,32,0,32,32,0,1,1,4294967295
tileDefault,0,64,32,0,32,32,0,1,1,4294967295
tileDefault,0,32,32,0,32,32,0,1,1,4294967295
tileDefault,0,0,32,0,32,32,0,1,1,4294967295
tileDefault,0,480,32,0,32,32,0,1,1,4294967295
tileDefault,256,480,0,0,32,32,0,1,1,4294967295
tileDefault,288,480,0,0,32,32,0,1,1,4294967295
tileDefault,320,480,0,0,32,32,0,1,1,4294967295
tileDefault,0,512,32,0,32,32,0,1,1,4294967295
tileDefault,32,512,32,0,32,32,0,1,1,4294967295
tileDefault,64,512,32,0,32,32,0,1,1,4294967295
tileDefault,96,512,32,0,32,32,0,1,1,4294967295
tileDefault,128,512,32,0,32,32,0,1,1,4294967295
tileDefault,160,512,32,0,32,32,0,1,1,4294967295
tileDefault,192,512,32,0,32,32,0,1,1,4294967295
tileDefault,224,512,32,0,32,32,0,1,1,4294967295
tileDefault,256,512,32,0,32,32,0,1,1,4294967295
tileDefault,288,512,32,0,32,32,0,1,1,4294967295
tileDefault,320,512,32,0,32,32,0,1,1,4294967295
tileDefault,352,512,32,0,32,32,0,1,1,4294967295
tileDefault,384,512,32,0,32,32,0,1,1,4294967295
tileDefault,416,512,32,0,32,32,0,1,1,4294967295
tileDefault,768,512,32,0,32,32,0,1,1,4294967295
tileDefault,736,512,32,0,32,32,0,1,1,4294967295
tileDefault,704,512,32,0,32,32,0,1,1,4294967295
tileDefault,672,512,32,0,32,32,0,1,1,4294967295
tileDefault,640,512,32,0,32,32,0,1,1,4294967295
tileDefault,608,512,32,0,32,32,0,1,1,4294967295
tileDefault,576,512,32,0,32,32,0,1,1,4294967295
tileDefault,544,512,32,0,32,32,0,1,1,4294967295
tileDefault,512,512,32,0,32,32,0,1,1,4294967295
tileDefault,480,512,32,0,32,32,0,1,1,4294967295
tileDefault,448,512,32,0,32,32,0,1,1,4294967295
tileDefault,352,480,0,0,32,32,0,1,1,4294967295
tileDefault,384,480,0,0,32,32,0,1,1,4294967295
tileDefault,416,480,0,0,32,32,0,1,1,4294967295
tileDefault,448,480,0,0,32,32,0,1,1,4294967295
tileDefault,480,480,0,0,32,32,0,1,1,4294967295
tileDefault,512,480,0,0,32,32,0,1,1,4294967295
tileDefault,544,480,0,0,32,32,0,1,1,4294967295
tileDefault,576,480,0,0,32,32,0,1,1,4294967295
tileDefault,608,480,0,0,32,32,0,1,1,4294967295
tileDefault,640,480,0,0,32,32,0,1,1,4294967295
tileDefault,672,480,0,0,32,32,0,1,1,4294967295
tileDefault,704,480,0,0,32,32,0,1,1,4294967295
tileDefault,736,480,0,0,32,32,0,1,1,4294967295
tileDefault,768,480,0,0,32,32,0,1,1,4294967295
tileDefault,0,448,32,0,32,32,0,1,1,4294967295
tileDefault,0,544,32,0,32,32,0,1,1,4294967295
tileDefault,0,576,32,0,32,32,0,1,1,4294967295
tileDefault,32,576,32,0,32,32,0,1,1,4294967295
tileDefault,64,576,32,0,32,32,0,1,1,4294967295
tileDefault,96,576,32,0,32,32,0,1,1,4294967295
tileDefault,128,576,32,0,32,32,0,1,1,4294967295
tileDefault,160,576,32,0,32,32,0,1,1,4294967295
tileDefault,192,576,32,0,32,32,0,1,1,4294967295
tileDefault,224,576,32,0,32,32,0,1,1,4294967295
tileDefault,256,576,32,0,32,32,0,1,1,4294967295
tileDefault,288,576,32,0,32,32,0,1,1,4294967295
tileDefault,320,576,32,0,32,32,0,1,1,4294967295
