tileDefault,64,160,32,64,32,32,0,1,1,4294967295
tileDefault,64,192,32,64,32,32,0,1,1,4294967295
tileDefault,64,224,32,64,32,32,0,1,1,4294967295
tileDefault,64,256,32,64,32,32,0,1,1,4294967295
tileDefault,64,288,32,64,32,32,0,1,1,4294967295
tileDefault,64,320,32,64,32,32,0,1,1,4294967295
tileDefault,64,352,32,64,32,32,0,1,1,4294967295
tileDefault,64,128,32,96,32,32,0,1,1,4294967295
tileDefault,96,128,0,96,32,32,0,1,1,4294967295
tileDefault,128,128,0,96,32,32,0,1,1,4294967295
tileDefault,160,128,0,96,32,32,0,1,1,4294967295
tileDefault,224,128,32,96,32,32,0,1,1,4294967295
tileDefault,192,128,0,96,32,32,0,1,1,4294967295
tileDefault,224,160,32,64,32,32,0,1,1,4294967295
tileDefault,224,192,32,64,32,32,0,1,1,4294967295
tileDefault,224,224,32,64,32,32,0,1,1,4294967295
tileDefault,224,256,32,64,32,32,0,1,1,4294967295
tileDefault,224,288,32,64,32,32,0,1,1,4294967295
tileDefault,224,320,32,64,32,32,0,1,1,4294967295
tileDefault,224,352,32,64,32,32,0,1,1,4294967295
tileDefault,224,384,32,64,32,32,0,1,1,4294967295
tileDefault,64,384,32,64,32,32,0,1,1,4294967295
tileDefault,64,416,32,96,32,32,0,1,1,4294967295
tileDefault,224,416,32,96,32,32,0,1,1,4294967295
tileDefault,96,416,0,96,32,32,0,1,1,4294967295
tileDefault,128,416,0,96,32,32,0,1,1,4294967295
tileDefault,160,416,0,96,32,32,0,1,1,4294967295
tileDefault,192,416,0,96,32,32,0,1,1,4294967295
tileDefault,544,160,32,64,32,32,0,1,1,4294967295
tileDefault,544,192,32,64,32,32,0,1,1,4294967295
tileDefault,544,224,32,64,32,32,0,1,1,4294967295
tileDefault,544,256,32,64,32,32,0,1,1,4294967295
tileDefault,544,288,32,64,32,32,0,1,1,4294967295
tileDefault,544,320,32,64,32,32,0,1,1,4294967295
tileDefault,544,352,32,64,32,32,0,1,1,4294967295
tileDefault,544,128,32,96,32,32,0,1,1,4294967295
tileDefault,576,128,0,96,32,32,0,1,1,4294967295
tileDefault,608,128,0,96,32,32,0,1,1,4294967295
tileDefault,640,128,0,96,32,32,0,1,1,4294967295
tileDefault,704,128,32,96,32,32,0,1,1,4294967295
tileDefault,672,128,0,96,32,32,0,1,1,4294967295
tileDefault,704,160,32,64,32,32,0,1,1,4294967295
tileDefault,704,192,32,64,32,32,0,1,1,4294967295
tileDefault,704,224,32,64,32,32,0,1,1,4294967295
tileDefault,704,256,32,64,32,32,0,1,1,4294967295
tileDefault,704,288,32,64,32,32,0,1,1,4294967295
tileDefault,704,320,32,64,32,32,0,1,1,4294967295
tileDefault,704,352,32,64,32,32,0,1,1,4294967295
tileDefault,704,384,32,64,32,32,0,1,1,4294967295
tileDefault,544,384,32,64,32,32,0,1,1,4294967295
tileDefault,544,416,32,96,32,32,0,1,1,4294967295
tileDefault,704,416,32,96,32,32,0,1,1,4294967295
tileDefault,576,416,0,96,32,32,0,1,1,4294967295
tileDefault,608,416,0,96,32,32,0,1,1,4294967295
tileDefault,640,416,0,96,32,32,0,1,1,4294967295
tileDefault,672,416,0,96,32,32,0,1,1,4294967295
tileDefault,304,160,32,64,32,32,0,1,1,4294967295
tileDefault,304,192,32,64,32,32,0,1,1,4294967295
tileDefault,304,224,32,64,32,32,0,1,1,4294967295
tileDefault,304,256,32,64,32,32,0,1,1,4294967295
tileDefault,304,288,32,64,32,32,0,1,1,4294967295
tileDefault,304,320,32,64,32,32,0,1,1,4294967295
tileDefault,304,352,32,64,32,32,0,1,1,4294967295
tileDefault,304,128,32,96,32,32,0,1,1,4294967295
tileDefault,336,128,0,96,32,32,0,1,1,4294967295
tileDefault,368,128,0,96,32,32,0,1,1,4294967295
tileDefault,400,128,0,96,32,32,0,1,1,4294967295
tileDefault,464,128,32,96,32,32,0,1,1,4294967295
tileDefault,432,128,0,96,32,32,0,1,1,4294967295
tileDefault,464,160,32,64,32,32,0,1,1,4294967295
tileDefault,464,192,32,64,32,32,0,1,1,4294967295
tileDefault,464,224,32,64,32,32,0,1,1,4294967295
tileDefault,464,256,32,64,32,32,0,1,1,4294967295
tileDefault,464,288,32,64,32,32,0,1,1,4294967295
tileDefault,464,320,32,64,32,32,0,1,1,4294967295
tileDefault,464,352,32,64,32,32,0,1,1,4294967295
tileDefault,464,384,32,64,32,32,0,1,1,4294967295
tileDefault,304,384,32,64,32,32,0,1,1,4294967295
tileDefault,304,416,32,96,32,32,0,1,1,4294967295
tileDefault,464,416,32,96,32,32,0,1,1,4294967295
tileDefault,336,416,0,96,32,32,0,1,1,4294967295
tileDefault,368,416,0,96,32,32,0,1,1,4294967295
tileDefault,400,416,0,96,32,32,0,1,1,4294967295
tileDefault,432,416,0,96,32,32,0,1,1,4294967295
